tid,sid,lat,lon,time,angle,speed,label
18,22,-0.84,-40.306,1091005980,104.9331,2.21287,FISHING
18,22,-0.848,-40.244,1091008800,97.3536,2.46472,FISHING
18,22,-0.858,-40.186,1091011620,99.7839,2.32048,FISHING
18,22,-0.859,-40.169,1091012400,93.367,2.4274,FISHING
18,22,-0.857,-40.118,1091014740,87.7544,2.42507,FISHING
18,22,-0.841,-40.137,1091016000,310.1039,2.19194,FISHING
18,22,-0.777,-40.284,1091019600,293.5281,4.95171,FISHING
18,22,-0.755,-40.339,1091020980,291.8028,4.7727,FISHING
18,22,-0.736,-40.438,1091023200,280.8643,5.04878,FISHING
18,22,-0.714,-40.551,1091025780,281.0173,4.96122,FISHING
18,22,-0.705,-40.598,1091026800,280.8408,5.21639,FISHING
18,22,-0.687,-40.701,1091029140,279.9128,4.9683,FISHING
18,22,-0.684,-40.758,1091030400,273.0127,5.03685,FISHING
18,22,-0.662,-40.921,1091034000,277.6863,5.07997,FISHING
18,22,-0.657,-40.982,1091035380,274.6859,4.9313,FISHING
18,22,-0.643,-41.068,1091037600,279.2462,4.36398,FISHING
18,22,-0.656,-41.026,1091041200,107.1998,1.35792,FISHING
18,22,-0.663,-40.991,1091044980,101.3109,1.04991,FISHING
18,22,-0.667,-40.986,1091045340,128.6617,1.97768,FISHING
18,22,-0.67,-40.942,1091048400,93.901,1.60248,FISHING
18,22,-0.675,-40.929,1091051520,111.0389,0.49637,FISHING
18,22,-0.702,-40.872,1091055600,115.3481,1.71882,FISHING
18,22,-0.72,-40.808,1091059200,105.7102,2.05335,FISHING
18,22,-0.736,-40.79,1091060520,131.6359,2.02864,FISHING
18,22,-0.74,-40.746,1091062800,95.1951,2.15454,FISHING
18,22,-0.734,-40.679,1091066460,84.8827,2.04351,FISHING
18,22,-0.743,-40.619,1091070000,98.5318,1.90559,FISHING
18,22,-0.743,-40.585,1091071860,90.0002,2.03242,FISHING
18,22,-0.732,-40.553,1091073600,71.0283,2.16225,FISHING
18,22,-0.757,-40.548,1091074980,168.691,2.05429,FISHING
18,22,-0.813,-40.533,1091077200,165.0064,2.90378,FISHING
18,22,-0.906,-40.517,1091080680,170.2394,3.01524,FISHING
18,22,-1.007,-40.503,1091084400,172.1095,3.04786,FISHING
18,22,-1.03,-40.508,1091085180,192.2629,3.35538,FISHING
18,22,-1.101,-40.498,1091088000,171.9844,2.82721,FISHING
18,22,-1.184,-40.487,1091091420,172.4522,2.72218,FISHING
18,22,-1.273,-40.476,1091095200,172.956,2.63799,FISHING
18,22,-1.359,-40.467,1091098800,174.0273,2.67082,FISHING
18,22,-1.386,-40.47,1091099880,186.3384,2.79697,FISHING
18,22,-1.378,-40.508,1091102400,281.8916,1.71303,FISHING
18,22,-1.358,-40.557,1091106120,292.2086,1.58158,FISHING
18,22,-1.354,-40.591,1091109600,276.7113,1.09358,FISHING
18,22,-1.342,-40.624,1091111760,289.9878,1.8072,FISHING
18,22,-1.336,-40.646,1091113200,285.2588,1.76041,FISHING
18,22,-1.314,-40.706,1091117160,290.1406,1.79403,FISHING
18,22,-1.31,-40.705,1091120220,14.0327,0.149824,FISHING
18,22,-1.197,-40.766,1091124000,331.6439,3.77729,FISHING
18,22,-1.152,-40.808,1091126160,316.9805,3.16848,FISHING
18,22,-1.115,-40.844,1091127600,315.7901,3.98593,FISHING
18,22,-1.039,-40.896,1091131200,325.6239,2.84417,FISHING
18,22,-0.97,-40.948,1091134800,323.0012,2.66854,FISHING
18,22,-0.916,-40.988,1091137200,323.4745,3.11336,FISHING
18,22,-0.889,-41.013,1091138400,317.2059,3.40948,FISHING
18,22,-0.819,-41.028,1091142000,347.9064,2.2112,FISHING
18,22,-0.764,-41.059,1091145060,330.5949,2.29415,FISHING
18,22,-0.652,-41.117,1091149200,332.6237,3.38755,FISHING
18,22,-0.601,-41.167,1091151360,315.5687,3.6766,FISHING
18,22,-0.597,-41.157,1091151540,68.1976,6.65305,FISHING
18,23,-0.581,-41.19,1091152800,295.8674,3.23636,NOT_FISHING
18,23,-0.618,-41.141,1091156400,127.0583,1.89644,NOT_FISHING
18,23,-0.628,-41.123,1091157480,119.0561,2.11994,NOT_FISHING
18,23,-0.646,-41.09,1091159520,118.6121,2.04883,NOT_FISHING
18,23,-0.676,-41.022,1091163600,113.8077,2.02548,NOT_FISHING
18,23,-0.699,-40.986,1091165700,122.5761,2.26191,NOT_FISHING
18,23,-0.716,-40.961,1091167200,124.2179,2.24101,NOT_FISHING
18,23,-0.759,-40.897,1091170800,123.8988,2.38141,NOT_FISHING
18,24,-0.775,-40.883,1091174400,138.8167,0.656651,FISHING
18,24,-0.798,-40.863,1091177040,138.9937,1.28372,FISHING
18,24,-0.796,-40.846,1091178000,83.2896,1.98247,FISHING
18,24,-0.775,-40.77,1091181600,74.5528,2.4352,FISHING
18,24,-0.766,-40.739,1091183040,73.8096,2.49241,FISHING
18,24,-0.74,-40.691,1091185200,61.5553,2.81003,FISHING
18,24,-0.674,-40.618,1091188800,47.8812,3.03958,FISHING
18,24,-0.629,-40.567,1091191260,48.5748,3.07423,FISHING
18,24,-0.608,-40.542,1091192400,49.9682,3.18452,FISHING
18,24,-0.542,-40.466,1091196000,49.0272,3.10898,FISHING
18,24,-0.522,-40.442,1091197140,50.1933,3.04715,FISHING
18,24,-0.48,-40.387,1091199600,52.6325,3.12796,FISHING
19,24,-0.415,-40.305,1091203200,51.5962,3.23193,FISHING
19,24,-0.382,-40.26,1091205120,53.7457,3.23174,FISHING
19,24,-0.351,-40.22,1091206800,52.2239,3.34946,FISHING
19,24,-0.302,-40.177,1091210400,41.2683,2.0136,FISHING
19,24,-0.314,-40.203,1091211060,245.2245,4.82439,FISHING
19,24,-0.364,-40.321,1091214000,247.0355,4.84697,FISHING
19,24,-0.412,-40.415,1091216460,242.9486,4.77073,FISHING
19,24,-0.435,-40.46,1091217600,242.9271,4.92925,FISHING
19,24,-0.504,-40.602,1091221200,244.0828,4.87628,FISHING
19,24,-0.527,-40.649,1091222400,243.9235,4.84849,FISHING
19,24,-0.564,-40.75,1091224800,249.8791,4.98337,FISHING
19,24,-0.618,-40.905,1091228400,250.7906,5.06954,FISHING
19,24,-0.647,-41,1091230620,253.023,4.97483,FISHING
19,24,-0.661,-41.056,1091232000,255.9626,4.65084,FISHING
19,24,-0.613,-41.001,1091235600,48.8865,2.25471,FISHING
19,24,-0.607,-40.99,1091236260,61.3882,2.11092,FISHING
19,24,-0.572,-40.943,1091239200,53.3244,2.21627,FISHING
19,24,-0.526,-40.873,1091242800,56.6885,2.5871,FISHING
19,24,-0.504,-40.837,1091244480,58.5696,2.79237,FISHING
19,24,-0.487,-40.811,1091246400,56.8206,1.79902,FISHING
19,24,-0.445,-40.733,1091250000,61.6988,2.73622,FISHING
19,24,-0.439,-40.718,1091250660,68.1981,2.72176,FISHING
19,24,-0.394,-40.668,1091253600,48.0122,2.54414,FISHING
19,24,-0.354,-40.612,1091256600,54.4619,2.55072,FISHING
19,24,-0.309,-40.527,1091260800,62.1026,2.54625,FISHING
19,24,-0.287,-40.482,1091262840,63.9463,2.73024,FISHING
19,24,-0.277,-40.441,1091264400,76.293,3.00807,FISHING
19,24,-0.208,-40.339,1091268480,55.9228,3.35617,FISHING
19,24,-0.152,-40.259,1091271600,55.008,3.48026,FISHING
19,24,-0.091,-40.164,1091275200,57.2953,3.48713,FISHING
19,24,-0.077,-40.142,1091276100,57.5288,3.22179,FISHING
19,24,-0.029,-40.066,1091278800,57.7244,3.70192,FISHING
19,24,0.016,-39.992,1091281440,58.6959,3.64788,FISHING
19,24,0.03,-39.965,1091282400,62.5924,3.52277,FISHING
19,24,0.071,-39.855,1091286000,69.5582,3.62596,FISHING
19,24,0.069,-39.844,1091288580,100.3048,0.481859,FISHING
19,24,0.051,-39.884,1091289600,245.7723,4.78175,FISHING
19,24,0.039,-39.909,1091290260,244.359,4.67201,FISHING
19,24,-0.013,-40.022,1091293200,245.2892,4.70462,FISHING
19,24,-0.069,-40.151,1091296500,246.5339,4.73861,FISHING
19,24,-0.132,-40.303,1091300400,247.4871,4.69124,FISHING
19,24,-0.153,-40.39,1091302440,256.4294,4.87831,FISHING
19,24,-0.176,-40.455,1091304000,250.5137,4.9146,FISHING
19,24,-0.234,-40.624,1091308140,251.0576,4.79896,FISHING
19,24,-0.275,-40.734,1091311200,249.5578,4.2658,FISHING
19,24,-0.218,-40.701,1091314800,30.0684,2.03435,FISHING
19,24,-0.18,-40.639,1091318400,58.4957,2.24609,FISHING
19,24,-0.162,-40.613,1091322000,55.3048,0.976745,FISHING
19,24,-0.131,-40.564,1091325600,57.6804,1.79094,FISHING
19,24,-0.118,-40.531,1091327040,68.4986,2.73881,FISHING
19,24,-0.107,-40.504,1091328180,67.8336,2.84373,FISHING
19,24,-0.097,-40.479,1091329200,68.1986,2.78228,FISHING
19,24,-0.066,-40.387,1091332800,71.3785,2.99863,FISHING
19,24,-0.039,-40.323,1091335560,67.1264,2.79849,FISHING
19,24,-0.028,-40.304,1091336400,59.9314,2.90622,FISHING
19,24,0.003,-40.234,1091340000,66.1135,2.36466,FISHING
19,24,0.01,-40.2,1091341500,78.3664,2.57328,FISHING
19,24,0.02,-40.147,1091343600,79.3151,2.85586,FISHING
19,24,0.033,-40.063,1091347200,81.2026,2.62544,FISHING
19,24,0.037,-40.027,1091348580,83.6598,2.91859,FISHING
19,24,-0.019,-40.006,1091350800,159.444,2.99565,FISHING
19,24,-0.132,-39.99,1091354280,171.9409,3.64665,FISHING
19,24,-0.252,-39.976,1091358000,173.3456,3.61126,FISHING
19,24,-0.34,-39.965,1091360760,172.8751,3.57294,FISHING
19,24,-0.366,-39.962,1091361600,173.4182,3.46458,FISHING
19,24,-0.482,-39.949,1091365200,173.6058,3.60538,FISHING
19,24,-0.545,-39.942,1091367000,173.6601,3.91577,FISHING
19,24,-0.607,-39.934,1091368680,172.648,4.13764,FISHING
19,24,-0.742,-39.915,1091372400,171.9894,4.07506,FISHING
19,24,-0.771,-39.909,1091374320,168.3117,1.71507,FISHING
19,24,-0.768,-39.925,1091376000,280.6205,1.07736,FISHING
19,24,-0.764,-39.957,1091379600,277.1254,0.996004,FISHING
19,24,-0.761,-39.974,1091381400,280.0087,1.06631,FISHING
19,24,-0.758,-39.991,1091383200,280.0087,1.06631,FISHING
19,24,-0.754,-40.027,1091386800,276.3405,1.1187,FISHING
19,24,-0.753,-40.043,1091388480,273.5765,1.06097,FISHING
19,24,-0.753,-40.062,1091390400,269.9999,1.10027,FISHING
19,24,-0.751,-39.997,1091394000,88.2379,2.00846,FISHING
19,24,-0.748,-39.996,1091394720,18.4335,0.48837,FISHING
19,24,-0.688,-40.028,1091397600,331.9292,2.62539,FISHING
19,24,-0.64,-40.031,1091400060,356.4239,2.17389,FISHING
19,24,-0.614,-40.047,1091401200,328.3939,2.9777,FISHING
19,24,-0.53,-40.093,1091404800,331.295,2.95808,FISHING
19,24,-0.506,-40.105,1091405880,333.4358,2.76264,FISHING
19,24,-0.454,-40.116,1091408400,348.0562,2.34527,FISHING
19,24,-0.355,-40.131,1091412540,351.3845,2.68936,FISHING
19,24,-0.308,-40.139,1091414520,350.3402,2.67744,FISHING
19,24,-0.278,-40.137,1091415600,3.814,3.0956,FISHING
19,24,-0.186,-40.158,1091419200,347.142,2.91474,FISHING
19,24,-0.168,-40.163,1091419860,344.476,3.14741,FISHING
19,24,-0.138,-40.171,1091421000,345.0686,3.02844,FISHING
19,24,-0.104,-40.149,1091422800,32.9052,2.50169,FISHING
19,25,-0.014,-40.118,1091426940,19.006,2.55666,NOT_FISHING
19,25,-0.023,-40.078,1091430000,102.6804,1.48987,NOT_FISHING
19,25,-0.064,-39.993,1091433600,115.7505,2.9149,NOT_FISHING
19,25,-0.075,-39.972,1091434560,117.646,2.74588,NOT_FISHING
19,25,-0.105,-39.912,1091437200,116.5651,2.82545,NOT_FISHING
19,25,-0.142,-39.846,1091440200,119.2754,2.80447,NOT_FISHING
19,25,-0.191,-39.756,1091444400,118.5661,2.713,NOT_FISHING
19,25,-0.204,-39.724,1091445900,112.1096,2.56042,NOT_FISHING
19,25,-0.221,-39.676,1091448000,109.5027,2.69628,NOT_FISHING
19,25,-0.249,-39.59,1091451840,108.0346,2.61895,NOT_FISHING
19,25,-0.262,-39.544,1091453820,105.781,2.68447,NOT_FISHING
19,25,-0.272,-39.511,1091455200,106.8586,2.77839,NOT_FISHING
19,25,-0.302,-39.433,1091458800,111.0379,2.58125,NOT_FISHING
19,25,-0.317,-39.408,1091460060,120.9642,2.57288,NOT_FISHING
19,25,-0.343,-39.36,1091462400,118.4435,2.59401,NOT_FISHING
19,25,-0.37,-39.271,1091466300,106.8768,2.65168,NOT_FISHING
19,25,-0.394,-39.192,1091469600,106.8993,2.78201,NOT_FISHING
19,25,-0.421,-39.108,1091473200,107.8196,2.72522,NOT_FISHING
19,25,-0.425,-39.091,1091473920,103.2409,2.69706,NOT_FISHING
19,25,-0.446,-39.018,1091476800,106.0497,2.93271,NOT_FISHING
19,25,-0.47,-38.942,1091479860,107.5264,2.89605,NOT_FISHING
19,25,-0.501,-38.834,1091484000,106.0164,3.01777,NOT_FISHING
19,25,-0.514,-38.787,1091485860,105.462,2.91516,NOT_FISHING
19,25,-0.527,-38.743,1091487600,106.4609,2.93187,NOT_FISHING
19,25,-0.549,-38.662,1091490960,105.1963,2.77759,NOT_FISHING
19,26,-0.564,-38.594,1091493780,102.4405,2.74563,FISHING
19,26,-0.573,-38.567,1091494800,108.4359,3.10247,FISHING
19,26,-0.584,-38.491,1091497740,98.2364,2.90423,FISHING
19,26,-0.582,-38.47,1091498400,84.5595,3.55385,FISHING
19,26,-0.579,-38.425,1091499960,86.186,3.2145,FISHING
19,26,-0.576,-38.366,1091502000,87.0893,3.21992,FISHING
19,26,-0.529,-38.279,1091505600,61.6201,3.05416,FISHING
19,26,-0.404,-38.249,1091509200,13.4954,3.97057,FISHING
19,26,-0.311,-38.233,1091511840,9.7616,3.97464,FISHING
19,26,-0.276,-38.226,1091512800,11.3098,4.13426,FISHING
19,26,-0.148,-38.202,1091516400,10.6196,4.02249,FISHING
19,26,-0.031,-38.18,1091519760,10.6492,3.93982,FISHING
19,26,0.105,-38.156,1091523600,10.008,3.999,FISHING
19,26,0.198,-38.137,1091526240,11.5466,3.99801,FISHING
19,26,0.229,-38.127,1091527200,17.8786,3.77286,FISHING
19,26,0.258,-38.111,1091528460,28.8863,2.92292,FISHING
19,26,0.276,-38.124,1091530800,324.1627,1.05509,FISHING
19,26,0.248,-38.108,1091534460,150.2553,0.979759,FISHING
19,26,0.251,-38.123,1091536980,281.3101,0.674976,FISHING
19,26,0.248,-38.123,1091538000,180,0.327044,FISHING
19,26,0.231,-38.13,1091539800,202.38,1.13572,FISHING
19,26,0.186,-38.157,1091541600,210.9636,3.24186,FISHING
19,26,0.082,-38.212,1091545740,207.872,3.15986,FISHING
20,26,-0.007,-38.248,1091548800,202.0231,3.48866,FISHING
20,26,-0.088,-38.278,1091551680,200.3231,3.33496,FISHING
20,26,-0.106,-38.279,1091552400,183.1798,2.78416,FISHING
20,26,-0.204,-38.281,1091556000,181.1691,3.0276,FISHING
20,26,-0.299,-38.289,1091559600,184.8135,2.9447,FISHING
20,27,-0.382,-38.338,1091563200,210.5554,2.97707,NOT_FISHING
20,27,-0.446,-38.372,1091565300,207.9787,3.8373,NOT_FISHING
20,27,-0.471,-38.402,1091566800,230.1934,2.89481,NOT_FISHING
20,27,-0.517,-38.409,1091570400,188.6522,1.43718,NOT_FISHING
20,27,-0.521,-38.396,1091571840,107.1034,1.05025,NOT_FISHING
20,27,-0.526,-38.353,1091574000,96.633,2.22843,NOT_FISHING
20,27,-0.53,-38.296,1091576040,94.0146,3.11443,NOT_FISHING
20,27,-0.532,-38.253,1091577600,92.6633,3.06817,NOT_FISHING
20,28,-0.533,-38.194,1091579760,90.9713,3.03757,FISHING
20,28,-0.53,-38.152,1091581200,85.9144,3.25131,FISHING
20,28,-0.527,-38.121,1091582280,84.4724,3.20648,FISHING
20,28,-0.52,-38.047,1091584800,84.5963,3.27969,FISHING
20,28,-0.514,-38.021,1091585700,77.005,3.2966,FISHING
20,28,-0.498,-37.937,1091588400,79.2157,3.52146,FISHING
20,28,-0.485,-37.875,1091590500,78.1578,3.35417,FISHING
20,28,-0.465,-37.844,1091591640,57.1707,3.59831,FISHING
20,28,-0.365,-37.757,1091595600,41.0228,3.72185,FISHING
20,28,-0.335,-37.735,1091596740,36.2534,3.62865,FISHING
20,28,-0.289,-37.67,1091599200,54.713,3.59935,FISHING
20,28,-0.352,-37.6,1091602800,131.9878,2.90881,FISHING
20,28,-0.445,-37.597,1091605800,178.1524,3.44884,FISHING
20,28,-0.576,-37.6,1091610000,181.3118,3.46913,FISHING
20,28,-0.622,-37.602,1091611500,182.4894,3.4132,FISHING
20,28,-0.688,-37.603,1091613600,180.868,3.4951,FISHING
20,28,-0.781,-37.623,1091617200,192.1357,2.9382,FISHING
20,28,-0.747,-37.679,1091618820,301.2656,4.49647,FISHING
20,28,-0.7,-37.745,1091620800,305.4572,4.55003,FISHING
20,28,-0.669,-37.777,1091621940,314.0925,4.34555,FISHING
20,28,-0.598,-37.853,1091624400,313.0532,4.70099,FISHING
20,28,-0.573,-37.88,1091625360,312.7988,4.26197,FISHING
20,28,-0.49,-37.958,1091628180,316.7797,4.49104,FISHING
20,28,-0.451,-37.95,1091631240,11.5918,1.4467,FISHING
20,28,-0.387,-37.876,1091635200,49.1441,2.74716,FISHING
20,28,-0.366,-37.849,1091636640,52.1245,2.64125,FISHING
20,28,-0.336,-37.805,1091638800,55.7128,2.74144,FISHING
20,28,-0.278,-37.752,1091642580,42.4206,2.3112,FISHING
20,28,-0.287,-37.68,1091646000,97.1253,2.35914,FISHING
20,28,-0.358,-37.64,1091649600,150.6044,2.51708,FISHING
20,28,-0.398,-37.634,1091651040,171.4694,3.1233,FISHING
20,28,-0.436,-37.661,1091653200,215.394,2.3997,FISHING
20,28,-0.514,-37.675,1091656800,190.1751,2.44772,FISHING
20,28,-0.553,-37.669,1091658960,171.2542,2.0313,FISHING
20,28,-0.581,-37.679,1091660400,199.6529,2.29586,FISHING
20,28,-0.591,-37.683,1091661540,201.8004,1.05052,FISHING
20,28,-0.635,-37.715,1091664000,216.0256,2.45916,FISHING
20,28,-0.657,-37.713,1091664960,174.8059,2.55872,FISHING
20,28,-0.692,-37.719,1091666880,189.7269,2.05656,FISHING
20,28,-0.703,-37.731,1091667720,227.4874,2.15482,FISHING
20,28,-0.651,-37.74,1091671200,350.1813,1.68623,FISHING
20,28,-0.583,-37.731,1091673120,7.5391,3.97249,FISHING
20,28,-0.523,-37.722,1091674800,8.5304,4.01567,FISHING
20,28,-0.445,-37.711,1091677080,8.027,3.84168,FISHING
20,28,-0.398,-37.704,1091678400,8.4709,4.00288,FISHING
20,28,-0.269,-37.68,1091682180,10.5391,3.85986,FISHING
20,28,-0.148,-37.655,1091685600,11.6737,4.01718,FISHING
20,28,-0.125,-37.604,1091687820,65.7256,2.80223,FISHING
20,28,-0.166,-37.593,1091689200,164.9817,3.42045,FISHING
20,28,-0.235,-37.58,1091691480,169.3303,3.42431,FISHING
20,28,-0.276,-37.574,1091692800,171.6744,3.49057,FISHING
20,28,-0.38,-37.596,1091696400,191.9439,3.28338,FISHING
20,28,-0.401,-37.615,1091697180,222.1369,4.03713,FISHING
20,28,-0.429,-37.64,1091698320,221.7595,3.66126,FISHING
20,28,-0.473,-37.682,1091700000,223.6667,4.02597,FISHING
20,28,-0.562,-37.765,1091703600,223.0006,3.75882,FISHING
20,28,-0.582,-37.785,1091704500,224.9985,3.49443,FISHING
20,28,-0.619,-37.816,1091706780,219.9558,2.35406,FISHING
20,28,-0.66,-37.832,1091710800,201.3166,1.21736,FISHING
20,28,-0.611,-37.82,1091713020,13.76,2.52682,FISHING
20,28,-0.581,-37.799,1091714400,34.9907,2.95061,FISHING
20,28,-0.524,-37.784,1091716680,14.743,2.87451,FISHING
20,28,-0.492,-37.777,1091718000,12.3386,2.75937,FISHING
20,28,-0.404,-37.744,1091721780,20.5556,2.76468,FISHING
20,28,-0.314,-37.725,1091725200,11.9206,2.99068,FISHING
20,28,-0.247,-37.73,1091727720,355.7321,2.96459,FISHING
20,28,-0.223,-37.723,1091728800,16.2601,2.57395,FISHING
20,28,-0.161,-37.699,1091732400,21.1612,2.05349,FISHING
20,28,-0.193,-37.648,1091736000,122.1065,1.85967,FISHING
20,28,-0.206,-37.651,1091736780,192.9945,1.90196,FISHING
20,28,-0.275,-37.613,1091739600,151.1576,3.10603,FISHING
20,28,-0.369,-37.576,1091743320,158.515,3.01959,FISHING
20,28,-0.372,-37.471,1091746800,91.637,3.35632,FISHING
20,28,-0.371,-37.37,1091749860,89.433,3.67026,FISHING
20,28,-0.37,-37.304,1091751840,89.1321,3.70685,FISHING
20,28,-0.373,-37.286,1091752680,99.4626,2.41557,FISHING
20,28,-0.347,-37.323,1091754000,305.0962,3.80936,FISHING
20,28,-0.252,-37.332,1091756940,354.5882,3.60912,FISHING
20,28,-0.227,-37.329,1091757600,6.8427,4.24215,FISHING
20,28,-0.204,-37.328,1091758320,2.4895,3.55542,FISHING
20,28,-0.106,-37.325,1091761200,1.7534,3.78549,FISHING
20,28,-0.057,-37.324,1091762580,1.1691,3.94905,FISHING
20,28,0.02,-37.325,1091764800,359.2559,3.85709,FISHING
20,28,0.079,-37.338,1091766600,347.5741,3.73215,FISHING
20,28,0.144,-37.345,1091768400,353.8534,4.03859,FISHING
20,28,0.267,-37.35,1091772000,357.6722,3.8023,FISHING
20,28,0.303,-37.349,1091773080,1.5911,3.70793,FISHING
20,28,0.39,-37.349,1091775600,0,3.83887,FISHING
20,28,0.428,-37.352,1091776740,355.4861,3.71803,FISHING
20,28,0.514,-37.356,1091779200,357.3371,3.8915,FISHING
20,28,0.624,-37.361,1091782800,357.3976,3.40113,FISHING
20,28,0.622,-37.376,1091786400,262.405,0.467385,FISHING
20,28,0.618,-37.39,1091790000,254.0538,0.449704,FISHING
20,28,0.597,-37.367,1091791980,132.3989,1.74901,FISHING
20,28,0.593,-37.369,1091793600,206.5638,0.306959,FISHING
20,28,0.58,-37.363,1091795400,155.226,0.884475,FISHING
20,28,0.544,-37.355,1091796540,167.4717,3.59707,FISHING
20,28,0.523,-37.348,1091797200,161.5658,3.72938,FISHING
20,28,0.501,-37.346,1091797980,174.8058,3.1492,FISHING
20,28,0.425,-37.337,1091800800,173.2466,3.01768,FISHING
20,28,0.371,-37.322,1091802780,164.4762,3.14741,FISHING
20,28,0.323,-37.32,1091804400,177.6141,3.29752,FISHING
20,28,0.264,-37.29,1091806440,153.048,3.60778,FISHING
20,28,0.221,-37.269,1091808000,153.9706,3.41097,FISHING
21,28,0.137,-37.248,1091811600,165.9638,2.6744,FISHING
21,28,0.118,-37.241,1091812620,159.7752,2.20738,FISHING
21,28,0.046,-37.24,1091815200,179.2043,3.10341,FISHING
21,28,-0.05,-37.226,1091818800,171.7029,2.99656,FISHING
21,28,-0.152,-37.185,1091822400,158.1019,3.39552,FISHING
21,28,-0.17,-37.189,1091823120,192.5288,2.84768,FISHING
21,28,-0.237,-37.24,1091826000,217.2779,3.25098,FISHING
21,29,-0.27,-37.266,1091829060,218.2335,1.52663,NOT_FISHING
21,29,-0.331,-37.342,1091833200,231.2478,2.61742,NOT_FISHING
21,29,-0.355,-37.349,1091834460,196.2599,2.20625,NOT_FISHING
21,29,-0.399,-37.304,1091837040,134.357,2.71246,NOT_FISHING
21,30,-0.371,-37.334,1091840400,313.0256,1.35804,FISHING
21,30,-0.331,-37.386,1091843220,307.5689,2.58682,FISHING
21,30,-0.198,-37.443,1091847600,336.8015,3.67348,FISHING
21,30,-0.164,-37.449,1091848620,349.9921,3.76377,FISHING
21,30,-0.057,-37.467,1091851740,350.4509,3.867,FISHING
21,30,0.052,-37.473,1091854800,356.8493,3.96686,FISHING
21,30,0.159,-37.479,1091857920,356.7905,3.81941,FISHING
21,30,0.299,-37.487,1091862000,356.7296,3.89767,FISHING
21,30,0.416,-37.48,1091865600,3.4238,3.6203,FISHING
21,30,0.533,-37.469,1091869200,5.3708,3.62977,FISHING
21,30,0.61,-37.458,1091872800,8.1296,2.40248,FISHING
21,30,0.61,-37.471,1091874600,270.0001,0.803029,FISHING
21,30,0.61,-37.484,1091876400,270.0001,0.803029,FISHING
21,30,0.605,-37.521,1091880000,262.3037,1.15316,FISHING
21,30,0.591,-37.505,1091883060,131.1874,0.772537,FISHING
21,30,0.508,-37.526,1091887200,194.198,2.29951,FISHING
21,30,0.469,-37.533,1091888460,190.1752,3.49674,FISHING
21,30,0.401,-37.536,1091890800,182.5261,3.23445,FISHING
21,30,0.378,-37.536,1091891520,180,3.55206,FISHING
21,30,0.302,-37.54,1091894400,183.0127,2.93837,FISHING
21,30,0.23,-37.55,1091897460,187.9071,2.64146,FISHING
21,30,0.118,-37.513,1091901600,161.7187,3.16807,FISHING
21,30,0.038,-37.457,1091905200,145.008,3.01624,FISHING
21,31,-0.023,-37.402,1091908200,137.9609,3.0443,NOT_FISHING
21,31,-0.128,-37.436,1091912400,197.9424,2.92198,NOT_FISHING
21,31,-0.187,-37.396,1091914980,145.8642,3.07213,NOT_FISHING
21,31,-0.202,-37.394,1091916000,172.4054,1.64969,NOT_FISHING
21,31,-0.205,-37.438,1091919600,266.0994,1.3622,NOT_FISHING
21,31,-0.218,-37.408,1091922060,113.4289,1.47787,NOT_FISHING
21,31,-0.235,-37.369,1091923200,113.5525,4.1497,NOT_FISHING
21,31,-0.25,-37.278,1091925780,99.3605,3.97488,NOT_FISHING
21,31,-0.246,-37.241,1091926800,83.8298,4.05701,NOT_FISHING
21,31,-0.242,-37.21,1091927760,82.6476,3.6204,NOT_FISHING
21,31,-0.242,-37.11,1091930400,90.0002,4.21189,NOT_FISHING
21,32,-0.259,-36.978,1091934000,97.339,4.11078,FISHING
21,32,-0.277,-36.846,1091937600,97.7656,4.11484,FISHING
21,32,-0.296,-36.715,1091941200,98.253,4.08855,FISHING
21,32,-0.299,-36.649,1091943060,92.6028,3.94965,FISHING
21,32,-0.254,-36.626,1091944800,27.0719,3.22957,FISHING
21,32,-0.123,-36.613,1091948460,5.6673,3.99948,FISHING
21,32,0.004,-36.585,1091952000,12.4332,4.085,FISHING
21,32,0.098,-36.566,1091954640,11.4271,4.03928,FISHING
21,32,0.134,-36.56,1091955600,9.4623,4.22733,FISHING
21,32,0.209,-36.478,1091959200,47.5527,3.4324,FISHING
21,32,0.194,-36.435,1091960580,109.2307,3.66951,FISHING
21,32,0.129,-36.405,1091962800,155.2249,3.58574,FISHING
21,32,0.045,-36.409,1091965140,182.7263,3.99614,FISHING
21,32,-0.001,-36.415,1091966400,187.4314,4.09388,FISHING
21,32,-0.041,-36.42,1091967720,187.125,3.39577,FISHING
21,32,-0.042,-36.422,1091967840,243.4349,2.07199,FISHING
21,32,-0.122,-36.438,1091970000,191.3099,4.19989,FISHING
21,32,-0.255,-36.497,1091973960,203.9223,4.08554,FISHING
21,32,-0.321,-36.518,1091977200,197.6499,2.37697,FISHING
21,32,-0.246,-36.524,1091979900,355.4261,3.09862,FISHING
21,32,-0.221,-36.521,1091980800,6.8427,3.11091,FISHING
21,32,-0.173,-36.505,1091982720,18.4349,2.93024,FISHING
21,32,-0.12,-36.507,1091984400,357.8389,3.51043,FISHING
21,32,-0.023,-36.503,1091988000,2.3614,2.99863,FISHING
21,32,-0.003,-36.507,1091988660,348.6901,3.43627,FISHING
21,32,0.084,-36.509,1091991600,358.6831,3.29133,FISHING
21,32,0.133,-36.497,1091994060,13.7608,2.28031,FISHING
21,32,0.153,-36.469,1091995200,54.4622,3.35626,FISHING
